,Names,Price,Rating,Total_reviews,Storage,Display,Camera,Battery,Processor,Warranty
178,"POCO M6 5G (Polaris Green, 256 GB)","₹12,499",4.2,"1,997 Ratings & 153 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
179,"REDMI 12 5G (Jade Black, 128 GB)","₹13,499",4.3,"21,458 Ratings & 1,412 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
180,"SAMSUNG Galaxy M14 5G (Smoky Teal, 128 GB)","₹11,048",4.2,"4,065 Ratings & 247 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
181,"POCO C65 (Matte Black, 128 GB)","₹7,499",4.2,"8,103 Ratings & 627 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
182,"MOTOROLA G04 (Satin Blue, 128 GB)","₹7,999",4,344 Ratings & 66 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
183,"Motorola g14 (Steel Gray, 128 GB)","₹8,499",4.1,"42,763 Ratings & 3,750 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
184,SAMSUNG Guru Music 2,"₹1,210",4.2,"2,24,406 Ratings & 20,386 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
185,"Apple iPhone 14 (Midnight, 128 GB)","₹59,999",4.6,"2,80,327 Ratings & 11,043 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
186,"POCO M6 Pro 5G (Power Black, 128 GB)","₹10,999",4.3,"58,452 Ratings & 4,004 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
187,Micromax J3,₹852,4.1,122 Ratings & 7 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
188,"Apple iPhone 14 (Purple, 128 GB)","₹58,999",4.6,"2,80,327 Ratings & 11,043 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
189,"realme C53 (Champion Gold, 128 GB)","₹9,499",4.4,"1,06,383 Ratings & 4,890 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
190,"realme C53 (Champion Black, 128 GB)","₹9,499",4.4,"1,06,383 Ratings & 4,890 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
191,"POCO C51 - Locked with Airtel Prepaid (Power Black, 64 GB)","₹4,999",4,"1,90,137 Ratings & 10,661 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
192,"realme C53 (Champion Gold, 64 GB)","₹8,999",4.4,"1,06,383 Ratings & 4,890 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
193,"vivo T2 Pro 5G (New Moon Black, 256 GB)","₹24,999",4.5,"74,022 Ratings & 6,591 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
194,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
195,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
196,"vivo T2 Pro 5G (Dune Gold, 256 GB)","₹24,999",4.5,"74,022 Ratings & 6,591 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
197,Kechaoda K112,"₹1,590",4,"25,275 Ratings & 2,510 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
198,LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,₹999,4,"3,193 Ratings & 186 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
199,Kechaoda K112,"₹1,590",4,"25,275 Ratings & 2,510 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
200,"Google Pixel 7 (Lemongrass, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
201,"vivo T2 Pro 5G (New Moon Black, 128 GB)","₹23,999",4.5,"74,022 Ratings & 6,591 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
202,"vivo T2 Pro 5G (Dune Gold, 128 GB)","₹23,999",4.5,"74,022 Ratings & 6,591 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
203,"Motorola g14 (Sky Blue, 128 GB)","₹8,499",4.1,"42,763 Ratings & 3,750 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
204,"POCO M5 (Power Black, 64 GB)","₹6,999",4.1,"38,882 Ratings & 3,292 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
205,"POCO C51 - Locked with Airtel Prepaid (Royal Blue, 64 GB)","₹4,999",4,"1,90,137 Ratings & 10,661 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
206,Kechaoda A26,₹999,4,"20,326 Ratings & 1,323 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
207,"POCO C65 (Pastel Blue, 128 GB)","₹8,299",4.2,"2,452 Ratings & 191 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
208,"REDMI 12 (Moonstone Silver, 128 GB)","₹10,499",4.2,"40,374 Ratings & 2,858 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
209,"REDMI 13c 5G (Startrail Silver, 256 GB)","₹14,190",4.2,"1,053 Ratings & 78 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
210,"POCO M6 5G (Polaris Green, 128 GB)","₹10,999",4.3,"7,944 Ratings & 500 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
211,"REDMI 13c 5G (Startrail Green, 128 GB)","₹12,085",4.2,"1,930 Ratings & 121 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
212,"REDMI 13c 5G (Starlight Black, 256 GB)","₹13,872",4.2,"1,053 Ratings & 78 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
213,"realme 11 5G (Glory Black, 256 GB)","₹19,999",4.3,"58,699 Ratings & 4,672 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
214,"realme 11 5G (Glory Gold, 256 GB)","₹19,999",4.3,"58,699 Ratings & 4,672 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
215,"REDMI 13c 5G (Startrail Silver, 128 GB)","₹10,966",4.3,"1,508 Ratings & 96 Reviews",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
216,SAMSUNG Guru Music 2,"₹1,169",4.2,"2,24,406 Ratings & 20,386 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
217,SAMSUNG Guru 1200,"₹1,099",3.9,"10,272 Ratings & 721 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
218,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","₹7,485",4.1,"10,394 Ratings & 601 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
219,"REDMI 12 (Jade Black, 128 GB)","₹10,499",4.2,"40,374 Ratings & 2,858 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
220,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
221,"Google Pixel 7 (Snow, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
222,itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,₹808,4,"3,419 Ratings & 273 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
223,itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,₹808,4,"3,419 Ratings & 273 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
224,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
225,"REDMI 13c 5G (Starlight Black, 128 GB)","₹12,200",4.2,"1,930 Ratings & 121 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
226,"REDMI 12 5G (Moonstone Silver, 128 GB)","₹13,499",4.3,"21,458 Ratings & 1,412 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
227,"realme Narzo N53 (Feather Gold, 64 GB)","₹7,899",4.2,"5,752 Ratings & 335 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
228,"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)","₹11,289",4.2,"4,065 Ratings & 247 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
229,"realme 12 Pro 5G (Navigator Beige, 256 GB)","₹26,999",4.5,"6,177 Ratings & 948 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
230,"REDMI 13c 5G (Startrail Green, 128 GB)","₹11,999",4.3,"1,508 Ratings & 96 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
231,Kechaoda A27,₹999,4,"9,717 Ratings & 659 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
232,Kechaoda K112,"₹1,599",4,"25,275 Ratings & 2,510 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
233,LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,₹999,4,"3,193 Ratings & 186 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
234,"POCO C65 (Pastel Green, 128 GB)","₹8,299",4.2,"2,452 Ratings & 191 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
235,Nokia 105 Classic with Charger,"₹1,099",4.2,116 Ratings & 7 Reviews,0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
236,"Infinix HOT 40i (Palm Blue, 256 GB)","₹9,499",4.1,"1,014 Ratings & 121 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
237,"Infinix HOT 40i (Starfall Green, 256 GB)","₹9,499",4.1,"1,014 Ratings & 121 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
238,"Infinix HOT 40i (Horizon Gold, 256 GB)","₹9,499",4.1,"1,014 Ratings & 121 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
239,"Infinix HOT 40i (Starlit Black, 256 GB)","₹9,499",4.1,"1,014 Ratings & 121 Reviews",0 MB ROM | Expandable Upto 16 GB,5.08 cm (2 inch) Display,800 mAh Battery,Care warranty nahin Hai,153 MB RAM | 153 MB ROM,3.81 cm (1.5 inch) Display
240,"Google Pixel 8 (Obsidian, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
241,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
242,"realme C53 (Champion Gold, 128 GB)","₹8,999",4.1,"19,598 Ratings & 1,395 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
243,itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,₹810,4,"3,419 Ratings & 273 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
244,"Google Pixel 7 (Lemongrass, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
245,itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,₹808,4,"3,419 Ratings & 273 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
246,"realme 12 Pro 5G (Navigator Beige, 128 GB)","₹25,999",4.5,"6,177 Ratings & 948 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
247,"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹13,490",4.2,"91,261 Ratings & 6,799 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
248,Kechaoda A27,₹999,4,"9,717 Ratings & 659 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
249,Nokia 106,"₹1,125",4.2,"13,863 Ratings & 1,021 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
250,"POCO X6 Pro 5G (Racing Grey, 256 GB)","₹25,999",4.2,"3,098 Ratings & 578 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
251,"POCO X6 5G (Mirror Black, 256 GB)","₹20,999",4.2,"4,712 Ratings & 788 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
252,"IQOO Z7S 5G (Norway Blue, 128 GB)","₹16,985",4.3,"2,528 Ratings & 162 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
253,"realme 12 Pro 5G (Submarine Blue, 128 GB)","₹25,999",4.5,"6,177 Ratings & 948 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
254,"POCO X6 Pro 5G (Spectre Black, 256 GB)","₹25,999",4.2,"3,098 Ratings & 578 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
255,"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)","₹11,899",4.2,"4,065 Ratings & 247 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
256,"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)","₹13,490",4.2,"91,261 Ratings & 6,799 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
257,"realme C53 (Champion Black, 128 GB)","₹9,499",4.4,"1,06,383 Ratings & 4,890 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
258,"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)","₹13,490",4.2,"91,261 Ratings & 6,799 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
259,"POCO X6 Pro 5G (Spectre Black, 512 GB)","₹27,999",4.3,"2,507 Ratings & 483 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
260,Nokia 130M DS 2023,"₹1,825",4.1,"1,238 Ratings & 85 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
261,SAMSUNG Metro 313,"₹1,648",4,"2,874 Ratings & 240 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
262,"REDMI A3 (Lake Blue, 64 GB)","₹7,299",4.1,145 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
