,Names,Price,Rating,Total_reviews,Storage,Display,Camera,Battery,Processor,Warranty
425,itel it2175,"₹1,099",4,562 Ratings & 48 Reviews,32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Brand Warranty,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
426,DIZO Star 500,"₹1,650",4,"13,612 Ratings & 1,546 Reviews",32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Brand Warranty,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
427,SAMSUNG Guru Music 2,"₹2,499",4.3,"2,04,443 Ratings & 18,745 Reviews",32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Brand Warranty,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
428,KARBONN Jumbo K9,"₹1,325",4,"13,213 Ratings & 1,311 Reviews",32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Brand Warranty,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
429,Kechaoda A27,₹980,4,"7,377 Ratings & 548 Reviews",32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Brand Warranty,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
430,Micromax S114,₹988,3.9,47 Ratings & 2 Reviews,32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Brand Warranty,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
431,"REDMI Note 12 Pro+ 5G (Iceberg Blue, 256 GB)","₹29,999",4.3,"9,820 Ratings & 1,073 Reviews",32 MB RAM | 32 MB ROM,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Brand Warranty,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
432,"OPPO A17 (Lake Blue, 64 GB)","₹12,480",4.4,"5,792 Ratings & 226 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
433,LAVA Flip,"₹1,899",4.1,"1,985 Ratings & 156 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
434,"realme GT Neo 3T (Drifting White, 256 GB)","₹26,999",4.3,"11,937 Ratings & 1,216 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
435,"Infinix Note 12 Pro 5G (Force Black, 128 GB)","₹15,999",4.1,"25,559 Ratings & 3,000 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
436,itel it2163s,₹999,4.2,29 Ratings & 2 Reviews,4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
437,"realme GT Neo 3T (Shade Black, 128 GB)","₹22,999",4.3,"17,641 Ratings & 1,920 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
438,itel it2163s,₹999,4.2,29 Ratings & 2 Reviews,4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
439,itel it2163s,₹999,4.2,29 Ratings & 2 Reviews,4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
440,"POCO M5 (Yellow, 64 GB)","₹8,999",4.2,"5,265 Ratings & 392 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
441,SAMSUNG Guru Music 2,,4.3,"2,04,443 Ratings & 18,745 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
442,"vivo Y35 (Dawn Gold, 128 GB)","₹17,499",4.4,"2,872 Ratings & 193 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
443,"vivo Y35 (Agate Black, 128 GB)","₹17,499",4.4,"2,872 Ratings & 193 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
444,"MOTOROLA g42 (Atlantic Green, 64 GB)","₹11,490",4.2,"6,952 Ratings & 728 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
445,"REDMI Note 12 (Sunrise Gold, 64 GB)","₹14,999",4.1,"3,474 Ratings & 291 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
446,GFive U220+,₹769,3.6,"5,102 Ratings & 553 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
447,Micromax S114,₹988,3.9,47 Ratings & 2 Reviews,4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
448,"vivo T1 44W (Ice Dawn, 128 GB)","₹19,499",4.4,"59,835 Ratings & 4,174 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
449,"OPPO A17 (Sunlight Orange, 64 GB)","₹12,499",4.4,"5,792 Ratings & 226 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
450,Kechaoda K66 The Music House 4,"₹1,136",3.9,"17,410 Ratings & 1,289 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
451,Kechaoda K66 The Music House 4,"₹1,145",3.9,"17,410 Ratings & 1,289 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
452,Kechaoda K66 The Music House 4,"₹1,150",3.9,"17,410 Ratings & 1,289 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
453,Kechaoda A27,₹978,4,"7,377 Ratings & 548 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
454,"OnePlus Nord 2T 5G (Jade Fog, 128 GB)","₹28,299",4.4,"7,755 Ratings & 672 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
455,"Tecno Pova 3 (Eco Black, 64 GB)","₹10,360",4.2,"1,108 Ratings & 67 Reviews",4 GB RAM | 64 GB ROM,16.66 cm (6.56 inch) HD+ Display,50MP + 0.3MP | 5MP Front Camera,5000 mAh Battery,Mediatek Helio G35 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
456,"REDMI Note 12 Pro+ 5G (Arctic White, 256 GB)","₹29,999",4.3,"9,820 Ratings & 1,073 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
457,"realme GT Neo 3T (Drifting White, 256 GB)","₹26,999",4.3,"11,937 Ratings & 1,216 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
458,"realme GT Neo 3T (Shade Black, 128 GB)","₹22,999",4.3,"17,641 Ratings & 1,920 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
459,itel it2163s,₹999,4.2,29 Ratings & 2 Reviews,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
460,itel it2163s,₹999,4.2,29 Ratings & 2 Reviews,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
461,"REDMI 10A (Sea Blue, 64 GB)","₹8,765",4.2,"11,359 Ratings & 611 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
462,"Tecno Pova 3 (Eco Black, 64 GB)","₹10,361",4.2,"1,108 Ratings & 67 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
463,"OPPO A17 (Midnight Black, 64 GB)","₹12,499",4.4,"5,792 Ratings & 226 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
464,"REDMI 12C (Royal Blue, 64 GB)","₹8,918",4.3,260 Ratings & 18 Reviews,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
465,"vivo Y35 (Dawn Gold, 128 GB)","₹17,499",4.4,"2,872 Ratings & 193 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
466,"vivo Y35 (Agate Black, 128 GB)","₹17,499",4.4,"2,872 Ratings & 193 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
467,"MOTOROLA g42 (Atlantic Green, 64 GB)","₹11,490",4.2,"6,952 Ratings & 728 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
468,I Kall K29,₹906,3.8,"10,891 Ratings & 1,483 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
469,"REDMI Note 12 (Sunrise Gold, 64 GB)","₹14,999",4.1,"3,474 Ratings & 291 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
470,GFive U220+,₹769,3.6,"5,102 Ratings & 553 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
471,"REDMI Note 12 Pro 5G (Onyx Black, 256 GB)","₹27,999",4.2,"8,608 Ratings & 852 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
472,Micromax X708,"₹1,298",3.9,"2,811 Ratings & 198 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
473,Micromax S114,₹988,3.9,47 Ratings & 2 Reviews,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
474,"OPPO A17 (Sunlight Orange, 64 GB)","₹12,499",4.4,"5,792 Ratings & 226 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
475,Kechaoda K66 The Music House 4,"₹1,136",3.9,"17,410 Ratings & 1,289 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
476,Kechaoda K66 The Music House 4,"₹1,145",3.9,"17,410 Ratings & 1,289 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
477,SAMSUNG Guru Music 2,"₹2,450",4.3,"2,04,443 Ratings & 18,745 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
478,"OPPO A78 5G (Glowing Black, 128 GB)","₹18,239",4.4,660 Ratings & 27 Reviews,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
479,"POCO X5 Pro 5G (Yellow, 128 GB)","₹22,999",4.4,"6,568 Ratings & 750 Reviews",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 8MP + 2MP | 16MP Front Camera,4980 mAh Lithium Polymer Battery,Mediatek Dimensity 1080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
480,"realme GT Neo 3T (Drifting White, 128 GB)","₹22,999",4.3,"17,641 Ratings & 1,920 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
481,LAVA A1 Josh 2021,"₹1,115",4.1,"8,315 Ratings & 688 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
482,"Infinix Note 11 (Celestial Snow, 128 GB)","₹11,499",4.2,"11,187 Ratings & 1,279 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
483,"SAMSUNG Galaxy M04 (Dark Blue, 128 GB)","₹8,997",4.1,"2,025 Ratings & 129 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
484,I Kall K29-Pro 4G Phone,"₹1,899",3.7,21 Ratings & 1 Reviews,6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
485,"MOTOROLA e40 (Carbon Gray, 64 GB)","₹8,999",4.2,"81,358 Ratings & 7,460 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
486,A10E,"₹1,395",4.1,71 Ratings & 5 Reviews,6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
487,"vivo V23 5G (Stardust Black, 256 GB)","₹27,388",4.3,"3,120 Ratings & 336 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
488,Kechaoda A27,₹993,4,"7,377 Ratings & 548 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
489,"Infinix Note 11 (Graphite Black, 64 GB)","₹12,499",4.3,"39,115 Ratings & 4,655 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
490,"Infinix Note 11 (Celestial Snow, 64 GB)","₹12,499",4.3,"39,115 Ratings & 4,655 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
491,"Infinix Note 11 (Glacier Green, 64 GB)","₹12,499",4.3,"39,115 Ratings & 4,655 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
492,Kechaoda K66 The Music House 4,"₹1,145",3.9,"17,410 Ratings & 1,289 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
493,Micromax X809,"₹1,272",3.8,"5,267 Ratings & 461 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
494,Micromax X809,"₹1,274",3.8,"5,267 Ratings & 461 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
495,Good One 5026,"₹1,099",3.9,"1,234 Ratings & 263 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
496,"MOTOROLA Edge 30 (Meteor Grey, 128 GB)","₹24,999",4.1,"5,802 Ratings & 766 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
497,"realme GT Neo 3T (Drifting White, 128 GB)","₹24,999",4.3,"11,937 Ratings & 1,216 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
498,"Infinix Zero 5G 2023 TURBO (Coral Orange, 256 GB)","₹17,999",4,"1,676 Ratings & 223 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
499,"Infinix Zero 5G 2023 TURBO (Submariner Black, 256 GB)","₹17,999",4,"1,676 Ratings & 223 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
500,"Infinix Zero 5G 2023 TURBO (Pearly White, 256 GB)","₹17,999",4,"1,676 Ratings & 223 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
501,"realme 9 5G (Supersonic Black, 128 GB)","₹15,999",4.4,"50,573 Ratings & 3,235 Reviews",6 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 870 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
